gwas,specificity_id,conditional_annotation,annotation,beta,beta_se,pvalue
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCINH5,6.804222065757147e-09,6.795764488001038e-09,0.15835429989490318
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCINH7,5.5319690386231105e-09,5.611768937248249e-09,0.16212056486855608
BMI_UKBB_Loh2018,mousebrain,HBGLU5,DEINH2,8.651435487837253e-09,8.794558209127928e-09,0.16262512848359456
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCGLU7,8.047540789570589e-09,8.222657992557625e-09,0.16386335230551494
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCINH1,6.387434837737266e-09,6.539987403098108e-09,0.16436531648149175
BMI_UKBB_Loh2018,mousebrain,HBGLU5,TEINH14,4.584248278344065e-09,4.756603726145859e-09,0.1675818742590855
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCGLU10,5.339914422704757e-09,5.764211577725354e-09,0.17712137847027698
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OBINH1,5.7332919321841115e-09,6.247799850176772e-09,0.17940113316484618
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCINH11,5.920600018237688e-09,6.604842944441282e-09,0.18501882370791006
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HYPEP7,6.3327140572204275e-09,7.1222393924651475e-09,0.18696218196647474
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCGLU9,5.148005624672956e-09,5.9648138496358356e-09,0.1940516226990685
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MEINH1,5.6531353775877294e-09,6.628036309649373e-09,0.19685389962508376
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OBNBL5,4.747668468562293e-09,5.706943161759509e-09,0.20272960723959144
BMI_UKBB_Loh2018,mousebrain,HBGLU5,TEINH20,5.08611084713699e-09,6.2770808802721244e-09,0.20889339826315526
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSPEP4,3.652646223258973e-09,4.593035445163791e-09,0.21323184374161785
BMI_UKBB_Loh2018,mousebrain,HBGLU5,DECHO2,3.962904221815881e-09,5.138822602743481e-09,0.22030317936138386
BMI_UKBB_Loh2018,mousebrain,HBGLU5,DEINH1,3.6688166376280816e-09,4.970257634021587e-09,0.2302103699068569
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MBDOP2,3.529026763438077e-09,4.843716329571087e-09,0.2331298184479997
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OBDOP1,4.0738949235172215e-09,5.9782982632776374e-09,0.24779426626043374
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HYPEP4,4.563378581303582e-09,6.711170165056518e-09,0.2482624735063469
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSNP6,3.2111540171072705e-09,4.829748606221062e-09,0.25306688484792905
BMI_UKBB_Loh2018,mousebrain,HBGLU5,TEINH10,3.515202616498286e-09,5.365746406347592e-09,0.25619555820822115
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HBINH1,3.983709784131203e-09,6.294727989474483e-09,0.2634110710723729
BMI_UKBB_Loh2018,mousebrain,HBGLU5,CBNBL1,4.0972121173781705e-09,6.677192334048514e-09,0.2697355406365569
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OBINH3,3.1096796739618067e-09,5.138310863952472e-09,0.2725247427052741
BMI_UKBB_Loh2018,mousebrain,HBGLU5,CBINH2,4.4157800035590205e-09,7.385700848479325e-09,0.2749592267467681
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MSN6,3.7086376753075145e-09,6.261835907920996e-09,0.2768381019126458
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HBSER1,3.2477080747653755e-09,5.57700915689479e-09,0.2801692927853037
BMI_UKBB_Loh2018,mousebrain,HBGLU5,TEINH21,3.1867103895983318e-09,5.70893033399259e-09,0.28835477889142663
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCGLU8,4.483023560363327e-09,8.452392845133176e-09,0.29792246350559265
BMI_UKBB_Loh2018,mousebrain,HBGLU5,NFOL2,1.949934560281461e-09,3.97385088508491e-09,0.3118223555547948
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSNF3,2.7990645215047167e-09,6.053301303650304e-09,0.32189618372907897
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OBNBL4,2.856960765873242e-09,6.625760462463741e-09,0.33316516094832715
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENT5,1.5519395377541587e-09,4.928742738983373e-09,0.3764281534886745
BMI_UKBB_Loh2018,mousebrain,HBGLU5,DEGLU2,1.5984510533801986e-09,5.220534187369338e-09,0.3797317655333881
BMI_UKBB_Loh2018,mousebrain,HBGLU5,TEGLU14,1.6001047611407242e-09,5.4869153515616435e-09,0.3852878589143151
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSPEP8,1.6173154622421812e-09,5.744234179446966e-09,0.3891425344219453
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCINH6,8.086567617272193e-10,4.6212499038248855e-09,0.4305450853603212
BMI_UKBB_Loh2018,mousebrain,HBGLU5,NFOL1,5.778205855252743e-10,3.7968477969409756e-09,0.4395207922715344
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HBGLU4,6.257617832389478e-10,6.924924787000761e-09,0.463999103375329
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OBINH2,2.622546190976339e-10,4.359019946165679e-09,0.4760126418953073
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSNF2,1.6737309478639746e-10,5.260094098697939e-09,0.4873080334609727
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MOL1,5.4190860995123126e-11,4.086759530391996e-09,0.4947101384431097
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HBGLU5,8523651.321814366,749571213.8310044,0.4954635776425222
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MFOL1,-1.8842984405668453e-11,3.5159796218176306e-09,0.5021380178478279
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCGLU5,-4.6222058042303854e-11,5.089083463450069e-09,0.5036233793072754
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MOL2,-4.1314881052444773e-11,3.7267700953099814e-09,0.5044225736597567
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HYPEP6,-3.364753228425527e-10,5.504890287925733e-09,0.5243693677411704
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MEINH5,-3.15744363799119e-10,5.049992138207762e-09,0.5249271189365928
BMI_UKBB_Loh2018,mousebrain,HBGLU5,DGNBL2,-3.992140921136878e-10,4.601999903821833e-09,0.5345640722562959
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENT6,-5.231159014737277e-10,4.170095090261636e-09,0.549914208507283
BMI_UKBB_Loh2018,mousebrain,HBGLU5,CR,-8.236450116236742e-10,5.592079001231761e-09,0.5585475690427895
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SYCHO2,-1.4962201518619142e-09,8.797303969121781e-09,0.5675252578241475
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MFOL2,-7.592097044292082e-10,4.146084618396938e-09,0.5726460518394665
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSPEP6,-1.0324616191258198e-09,5.175629033634736e-09,0.5790584073995365
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OPC,-7.864074238568962e-10,3.749503187620373e-09,0.5830633057315343
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SZNBL,-1.117162395730324e-09,4.540043073089268e-09,0.5971854653605589
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SYNOR2,-1.647943903010107e-09,5.970448956588989e-09,0.6087323985206405
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENT3,-1.1533506679821473e-09,3.909815192314598e-09,0.6159986822183626
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HBGLU7,-1.8883346561530563e-09,5.4110619855807145e-09,0.636446606026307
BMI_UKBB_Loh2018,mousebrain,HBGLU5,COP2,-1.4774307427789647e-09,4.045462579046461e-09,0.6425215063067771
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSNP1,-1.7158425603667487e-09,4.618706893522286e-09,0.6448668536368202
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSPEP7,-2.3266232306839837e-09,5.054186352248696e-09,0.6773624180128925
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HBGLU6,-2.7605908722760754e-09,5.561960607290832e-09,0.6901706544761053
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSNP2,-2.4269138580084465e-09,4.850458926425511e-09,0.6915847106365339
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OBDOP2,-3.203771002862833e-09,6.0220417113595474e-09,0.7026395791977653
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSNP4,-3.04601944982772e-09,5.7124692048472486e-09,0.7030603576729473
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OBNBL3,-3.4748680549642333e-09,6.311668882517688e-09,0.7090277496205053
BMI_UKBB_Loh2018,mousebrain,HBGLU5,CBNBL2,-3.1869359033505522e-09,5.69199212978305e-09,0.7122255470478844
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENT4,-3.0949840382756773e-09,4.4613628075760406e-09,0.7560744238113286
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENT7,-3.7072610872471855e-09,5.104279933918326e-09,0.7661739154523962
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ACNT2,-2.743133080337157e-09,3.715130240453951e-09,0.7698545558786788
BMI_UKBB_Loh2018,mousebrain,HBGLU5,DGNBL1,-4.242786268083428e-09,5.329921040994566e-09,0.7869932035394899
BMI_UKBB_Loh2018,mousebrain,HBGLU5,RGSZ,-3.947822261637986e-09,4.516962913561884e-09,0.8089406727080581
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HYPEP8,-6.129441800985989e-09,6.614526036475447e-09,0.8229494396189272
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ACOB,-3.436562564720745e-09,3.4971642580414728e-09,0.8371153528872896
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENT2,-4.160096134604397e-09,4.058105534532433e-09,0.8473496790748299
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HBGLU8,-7.236281708510482e-09,6.771980229619698e-09,0.8573664927574879
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MOL3,-4.2879858064718476e-09,3.6116963027083733e-09,0.8824354537087168
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ACTE1,-4.570390308009127e-09,3.653405923760111e-09,0.8945317375456696
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MGL1,-6.918629018975003e-09,5.4071750411605664e-09,0.8996443143372639
BMI_UKBB_Loh2018,mousebrain,HBGLU5,EPEN,-5.2453570044990896e-09,3.932062696283155e-09,0.908897461946608
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SYNOR5,-7.424348804068121e-09,5.504302154146404e-09,0.9113036552867876
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ACNT1,-5.051219794704189e-09,3.705451115926153e-09,0.9135880810062212
BMI_UKBB_Loh2018,mousebrain,HBGLU5,COP1,-5.650167769456462e-09,3.940744519149419e-09,0.9241827298373207
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PSNP3,-6.185579351135654e-09,4.300179135149421e-09,0.9248463533778086
BMI_UKBB_Loh2018,mousebrain,HBGLU5,CBPC,-7.224633097970158e-09,4.885953333776724e-09,0.9303835570445018
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SYNOR1,-8.021730824782666e-09,5.2480904704435405e-09,0.9368063582885654
BMI_UKBB_Loh2018,mousebrain,HBGLU5,VSMCA,-6.3216883465935265e-09,4.091150558692779e-09,0.9388523088835544
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SYCHO1,-8.276437919400161e-09,5.306588751534936e-09,0.940579066735468
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MGL2,-8.525680057786307e-09,5.329328753994554e-09,0.945174771167304
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ACTE2,-5.867447498500327e-09,3.6190603890414e-09,0.9475193410099476
BMI_UKBB_Loh2018,mousebrain,HBGLU5,DETPH,-1.0294788609062377e-08,5.920372216911774e-09,0.9589716440896372
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ACMB,-6.625195686669271e-09,3.6436325593720702e-09,0.965490405081746
BMI_UKBB_Loh2018,mousebrain,HBGLU5,RGDG,-8.679774300271942e-09,4.428423605815046e-09,0.9750029498677396
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ACBG,-8.721107413537732e-09,4.2709423421805075e-09,0.9794224128222624
BMI_UKBB_Loh2018,mousebrain,HBGLU5,OEC,-8.58396197330055e-09,3.983217208767051e-09,0.9844203489019686
BMI_UKBB_Loh2018,mousebrain,HBGLU5,MGL3,-1.124511592720728e-08,5.152080828729764e-09,0.9854686784413385
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PVM1,-1.1326923263925411e-08,5.155170779057291e-09,0.9859967927601502
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PVM2,-1.2234134935883592e-08,5.520547188907672e-09,0.9866579848688088
BMI_UKBB_Loh2018,mousebrain,HBGLU5,EPSC,-8.299542190520101e-09,3.678656534115753e-09,0.9879688807389476
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENTG4,-8.52770051181899e-09,3.6760216833068393e-09,0.9898246319616776
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENTG1,-9.189581251006184e-09,3.9426749030186806e-09,0.9901180097218836
BMI_UKBB_Loh2018,mousebrain,HBGLU5,HYPEN,-9.421708294993325e-09,3.762541715828429e-09,0.9938614995254792
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SYNOR3,-1.109668899934566e-08,4.413218057226044e-09,0.9940386026530941
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENTG2,-1.040157114068342e-08,3.967076941620448e-09,0.9956288902878688
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SCHW,-1.4018709791507393e-08,5.210123387849191e-09,0.9964345388695716
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SYNOR4,-1.3328121255941142e-08,4.9085580192307515e-09,0.9966890362589916
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENTG3,-1.0688644761435184e-08,3.931354675912647e-09,0.9967242350981896
BMI_UKBB_Loh2018,mousebrain,HBGLU5,VECA,-9.965601462859031e-09,3.6481102239461465e-09,0.9968497297454586
BMI_UKBB_Loh2018,mousebrain,HBGLU5,VECV,-1.1950798223045129e-08,4.337959667527455e-09,0.9970648128734044
BMI_UKBB_Loh2018,mousebrain,HBGLU5,EPMB,-1.1321293813682248e-08,3.922812784392768e-09,0.9980492278857628
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ABC,-1.1910077605002641e-08,4.032150244130177e-09,0.9984304524986805
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENTG6,-1.1494325934426734e-08,3.808711073646565e-09,0.9987273541009992
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SATG2,-1.299940378252494e-08,4.2745964563578945e-09,0.9988213568712598
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENTG5,-1.1743958619968321e-08,3.782045510111072e-09,0.9990492062525296
BMI_UKBB_Loh2018,mousebrain,HBGLU5,VLMC1,-1.4879457519906309e-08,4.417542347454862e-09,0.9996217870591836
BMI_UKBB_Loh2018,mousebrain,HBGLU5,VECC,-1.3438180105849995e-08,3.962136285690587e-09,0.9996526345647728
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENTG7,-1.2531911866900772e-08,3.5757253140518644e-09,0.9997714551336904
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PER2,-1.4726601843317333e-08,3.743362348538518e-09,0.9999582380649918
BMI_UKBB_Loh2018,mousebrain,HBGLU5,SATG1,-1.8752228029574117e-08,4.754377301654227e-09,0.9999599670511456
BMI_UKBB_Loh2018,mousebrain,HBGLU5,CHOR,-1.3158295865099236e-08,3.277649436929021e-09,0.9999702206616692
BMI_UKBB_Loh2018,mousebrain,HBGLU5,VLMC2,-1.6844040670992023e-08,3.843426696468813e-09,0.9999941353055052
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PER1,-1.581910878850921e-08,3.4765576040669934e-09,0.9999973205323118
BMI_UKBB_Loh2018,mousebrain,HBGLU5,PER3,-2.0491900029655656e-08,4.095440863583067e-09,0.9999997186356551
BMI_UKBB_Loh2018,mousebrain,HBGLU5,ENMFB,-2.2473569764698064e-08,3.841700170110928e-09,0.9999999975406874
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DEINH3,1.8880202206899066e-08,5.052020992847317e-09,9.305587820096263e-05
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEGLU11,1.9843620323271385e-08,5.495856273296509e-09,0.00015271456304290725
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DEGLU5,2.9199761894685012e-08,8.242264490582908e-09,0.0001980363733628184
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEGLU10,1.681432110918984e-08,4.970053911122232e-09,0.00035832806562761965
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEINH2,1.9489859348630743e-08,5.841576682626869e-09,0.000424348790921452
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH12,1.5125711529481718e-08,4.690323684720535e-09,0.0006301365649809977
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBSER5,1.6197795521304682e-08,5.0824414523415495e-09,0.0007187571709679119
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU19,1.498597899081483e-08,4.7194300006653275e-09,0.0007482045347769253
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU23,1.246470951869969e-08,4.010321113268032e-09,0.0009412886593655463
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEGLU1,1.675932121587367e-08,5.419771948742494e-09,0.000993207993112712
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU21,2.0200013470451442e-08,6.6222259749950205e-09,0.0011429278786290508
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU17,1.4119545388830412e-08,4.720437716580625e-09,0.0013896368551349135
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEGLU3,2.1871687213634612e-08,7.315590754340485e-09,0.0013960919329567337
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DEGLU4,1.3959408714012796e-08,4.678384823564355e-09,0.0014234201426089176
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBGLU2,1.989070271557712e-08,6.695368550459052e-09,0.0014850521832874505
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBINH3,2.0546093251956803e-08,6.917018040167166e-09,0.0014872130646680305
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DEINH5,2.120341413396688e-08,7.164029906316657e-09,0.0015396694577272019
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBNOR,2.5991308726166507e-08,9.055142014955237e-09,0.0020501730093001147
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU4,1.6607370007806196e-08,5.789708903937018e-09,0.002062577642357658
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEGLU2,2.3596010959505964e-08,8.334021808771179e-09,0.002318052117269031
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH1,1.4701840940807856e-08,5.251681706078095e-09,0.002559456103055008
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEINH3,1.6530316680361518e-08,5.905533758476878e-09,0.0025620789509522546
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBINH8,1.8273948815716543e-08,6.5635009003581094e-09,0.002683186310627949
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBGLU5,1.6793403489539786e-08,6.046028503391719e-09,0.0027381624221979226
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEINH13,1.7120050217811402e-08,6.236068757300641e-09,0.0030225281367077307
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBGLU3,1.8017363862818665e-08,6.715406324310496e-09,0.0036483653502087025
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBINH5,1.3712950074502843e-08,5.176600112215353e-09,0.004036201933041539
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBINH4,1.4800331547220126e-08,5.660164287876404e-09,0.004463676541240265
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBINH9,1.5830235201566818e-08,6.140056972031522e-09,0.004965964522265723
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH11,1.200251472911032e-08,4.756726532800522e-09,0.005813421993527452
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBCHO2,1.628418969315181e-08,6.4912536244823e-09,0.0060599226538380156
BMI_UKBB_Loh2018,mousebrain,MEGLU7,SCINH8,1.4176004829030096e-08,5.669478696313523e-09,0.006202533050569871
BMI_UKBB_Loh2018,mousebrain,MEGLU7,SCINH4,1.4876353857502991e-08,6.080375962815098e-09,0.007210190508883312
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HYPEP1,1.5387799023367843e-08,6.308260676028197e-09,0.00735768329879497
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEINH4,2.6265122590777006e-08,1.0825890021184342e-08,0.007630195382269227
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH15,1.0610437725073508e-08,4.37429155534016e-09,0.0076408009043844784
BMI_UKBB_Loh2018,mousebrain,MEGLU7,SCINH2,3.287444148424964e-08,1.3835660605190438e-08,0.008749168477423373
BMI_UKBB_Loh2018,mousebrain,MEGLU7,CBGRC,1.4678957231724575e-08,6.190686297968334e-09,0.008866759675325095
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH4,1.2795294140485984e-08,5.3994389904996315e-09,0.00890017602575351
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU10,9.96347322025301e-09,4.2380513291892734e-09,0.009362617927844845
BMI_UKBB_Loh2018,mousebrain,MEGLU7,OBNBL2,1.342415513927332e-08,5.731599945820054e-09,0.009587004234424087
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEINH7,1.3135101964703403e-08,5.773656289316958e-09,0.011452788772621885
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBCHO4,1.5482862388990537e-08,6.829694784377653e-09,0.01169536190858107
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEGLU8,1.7296534997563066e-08,7.711346442670094e-09,0.012448470277017565
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TECHO,1.3552993392741945e-08,6.066526970507828e-09,0.012739518543478429
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU5,9.855123417201002e-09,4.458474339802546e-09,0.013537838036044391
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEINH9,1.0516643434800178e-08,4.7678725114860786e-09,0.013701425650440798
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU24,1.0509015131568124e-08,4.77298925939209e-09,0.01384084942597283
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU6,1.0293319894427323e-08,4.692760367042584e-09,0.014137604217629413
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBINH2,1.5281596060770016e-08,6.984656361561655e-09,0.014339140430870269
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH17,1.3783010397362528e-08,6.3002143075033965e-09,0.014345548491133613
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DGGRC1,9.934904581747337e-09,4.542113187652628e-09,0.014360793961777429
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBCHO3,1.6105155853696874e-08,7.380905828305797e-09,0.01455466969074144
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DGGRC2,8.850731004228836e-09,4.058005009331166e-09,0.014589684470479175
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MBDOP1,2.895162001185953e-08,1.340665547131011e-08,0.015405850342600863
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU9,1.0104836652184791e-08,4.695047552042091e-09,0.01568950074470337
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU20,1.03806648491191e-08,4.8883744415993e-09,0.016854260681923833
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBINH7,1.3409852807983335e-08,6.343321974426365e-09,0.01725716136744258
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBSER3,1.3010273777938602e-08,6.207699622524293e-09,0.01804870366940997
BMI_UKBB_Loh2018,mousebrain,MEGLU7,OBINH5,1.8631616971246783e-08,9.026889135397876e-09,0.01950823956893184
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DEINH6,1.6462087125271342e-08,8.021992069069333e-09,0.02007902046951349
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEINH12,2.7701752171218197e-08,1.3525099474190736e-08,0.0202714943561964
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH3,2.248925821882816e-08,1.1073269276595954e-08,0.02113002439294709
BMI_UKBB_Loh2018,mousebrain,MEGLU7,ENT8,1.5582303123899345e-08,7.726746443009903e-09,0.021864945003689674
BMI_UKBB_Loh2018,mousebrain,MEGLU7,ENT9,8.771471553726666e-09,4.505082947225717e-09,0.025766368672379625
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU3,8.15034715574609e-09,4.187614238157023e-09,0.025809449054344718
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBINH6,1.3508734212017053e-08,7.014691455300863e-09,0.02706608781542814
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU15,8.714682087807333e-09,4.541016343000322e-09,0.027485594202993256
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DEINH7,1.8173892712649916e-08,9.51636328289984e-09,0.02808258354448781
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MSN1,7.193740621544379e-09,3.775303072036776e-09,0.028359263074711587
BMI_UKBB_Loh2018,mousebrain,MEGLU7,SCINH10,1.101844217565046e-08,5.806916099020482e-09,0.028883045800311164
BMI_UKBB_Loh2018,mousebrain,MEGLU7,HBGLU9,9.109831435972592e-09,4.833880649914225e-09,0.029743329255725745
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEGLU13,8.962448853100787e-09,4.802347561474648e-09,0.031002212382886363
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH5,9.960424331970644e-09,5.3698140324361925e-09,0.03180583539488111
BMI_UKBB_Loh2018,mousebrain,MEGLU7,SEPNBL,1.2599935344799273e-08,6.831569013607517e-09,0.032564677805493034
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEGLU4,1.1365293735227444e-08,6.170097960260986e-09,0.0327378915160977
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DEGLU1,7.063190312141653e-09,3.912369344934721e-09,0.035510078644511486
BMI_UKBB_Loh2018,mousebrain,MEGLU7,MEGLU14,1.0005214445033534e-08,5.716700184600544e-09,0.040044231142530785
BMI_UKBB_Loh2018,mousebrain,MEGLU7,SCGLU3,1.5010137612879732e-08,8.615129921756326e-09,0.04072801470532968
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH9,1.0324994980514172e-08,5.939528632707715e-09,0.04107435255811037
BMI_UKBB_Loh2018,mousebrain,MEGLU7,DECHO1,8.20607256124904e-09,4.725476587303565e-09,0.04123245238500062
BMI_UKBB_Loh2018,mousebrain,MEGLU7,PSPEP1,9.292612651543756e-09,5.459953583750203e-09,0.04438160426649702
BMI_UKBB_Loh2018,mousebrain,MEGLU7,PSPEP3,8.896942083944634e-09,5.306389832276073e-09,0.04680577452730025
BMI_UKBB_Loh2018,mousebrain,MEGLU7,TEINH13,9.358333947067456e-09,5.6054345733901795e-09,0.04750808906007811
