Bucket,Class,ClusterName,ClusterScore,Clusters,Comment,Description,Developmental_compartment,LeafOrder,Location_based_on,MarkerGenes,MarkerRobustness,MarkerSelectivity,MarkerSpecificity,NCells,Neurotransmitter,OriginalClusters,Outliers,Probable_location,Region,Sex_1F,Sex_1M,Sex_1M 1F,Sex_1M 2F,Sex_2M,Sex_2M 1F,Sex_2M 2F,Sex_?,Sex_F,Sex_M,"Sex_M, F",Sex_nan,TaxonomyRank1,TaxonomyRank2,TaxonomyRank3,TaxonomyRank4,TaxonomySymbol,Tissue_Amygd,Tissue_CA1,Tissue_CB,Tissue_Ctx1,Tissue_Ctx1.5,Tissue_Ctx2,Tissue_Ctx3,Tissue_DRG,Tissue_DentGyr,Tissue_ENS,Tissue_HC,Tissue_Hypoth,Tissue_MBd,Tissue_MBv,Tissue_Medulla,Tissue_OB,Tissue_Pons,Tissue_SC,Tissue_SScortex,Tissue_StriatDor,Tissue_StriatVent,Tissue_Sympath,Tissue_Thal,_Total
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH10,0.8066245131031003,188,nan,"Inhibitory neurons, midbrain",Mesencephalon,143,C1ql2,Otx2 Gabrr2 Cdhr1 Rpp25 Igsf3 Pcbp3,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.  1.  1.  1.  1.],792,"GABA, Nitric oxide",9,0.0,Superior colliculus superficial grey layer,Midbrain dorsal,0,446,249,0,0,0,0,0,97,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,775,17,0,0,0,0,0,0,0,0,0,3814.010101010101
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH6,2.7585046654672203,189,nan,"Inhibitory neurons, midbrain",Mesencephalon,146,"Tac1,Biap3",Fibcd1 Mgarp Lmo1 Vwc2 Npffr1 Ccdc184,[ 1.  1.  1.  1.  1.  1.],[20  2  1  1  1  1],[ 0.   0.   0.5  0.5  0.5],47,GABA,0,0.0,Superior colliculus,Midbrain dorsal,0,41,3,0,0,0,0,0,3,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,4320.085106382979
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,HBINH6,1.0325044303457376,190,nan,"Inhibitory neurons, hindbrain",Rhombencephalon,159,"Pvalb,Syt2,Kcna1 (Cplx1 negative)",Nxph4 Tmem72 Gpr139 Igf1 Nkx6-1 Plcxd3,[ 1.  1.  1.  1.  1.  1.],[17  1  1  1  1  1],[ 0.   0.4  0.4  0.4  0.4],62,"GABA, Glycine (GLYT1)",1,0.0,Koelliker-Fuse subnucleus,Pons,0,0,58,0,0,0,0,0,0,0,4,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,44,0,0,0,0,0,0,6253.548387096775
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,HBINH2,5.851149087899676,191,nan,"Inhibitory neurons, hindbrain",Rhombencephalon,160,"Zic1,Hoxa5",Irs4 Tfap2b Cbln4 Amigo2 1700003F12Rik Glra2,[ 1.  1.  1.  1.  1.  1.],[27  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.1],22,"GABA, Glycine (GLYT1), Nitric oxide",0,0.0,Nucleus of the solitary tract,Medulla,0,0,22,0,0,0,0,0,0,0,0,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,10066.772727272728
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU8,6.4817376599503564,192,correspond to Glut2 in C1 data.,"Excitatory neurons, spinal cord",Spinal cord,115,"Scn4b,Nefh",Pcp2 Lbx1 Hoxb6 Relt Tunar Khdrbs2,[ 1.  1.  1.  1.  1.  1.],[17  1  1  1  1  1],[ 0.   0.4  0.6  0.9  0.9],15,Glutamate (VGLUT2),0,0.0,Dorsal horn lamina 2-5,Spinal cord,0,0,2,0,0,0,0,0,0,13,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3227.733333333333
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU9,0.16950944010470625,193,correspond to Glut3 in C1 data.,"Excitatory neurons, spinal cord",Spinal cord,116,"Slc5a6,Slc30a3",Nts Pde11a Prrxl1 Tlx3 Cpne8 Ccdc184,[ 1.  1.  1.  1.  1.  1.],[26  1  1  1  1  1],[ 0.   0.9  0.9  0.9  0.9],154,Glutamate (VGLUT2),2,0.0,Dorsal horn lamina 3,Spinal cord,0,0,118,0,0,0,0,0,0,36,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,2316.1428571428573
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU7,3.7791700034682307,194,correspond to subpopulation of Glut2 in C1 data.,"Excitatory neurons, spinal cord",Spinal cord,114,Pax6,Ucn3 Nppc Glra1 Rapsn Pde4d Chgb,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.   0.9  0.9  1.   1. ],30,Glutamate (VGLUT2),1,0.0,Dorsal horn lamina 2-5,Spinal cord,0,0,21,0,0,0,0,0,0,9,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2127.4666666666667
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU2,1.0498551511001897,195,correspond to Glut13 in C1 data.,"Excitatory neurons, spinal cord",Spinal cord,109,,Hoxb8 Card10 Hoxa7 Hoxa10 Doc2a C1qtnf4,[ 1.  1.  1.  1.  1.  1.],[18  1  1  1  1  1],[ 0.   0.9  0.9  0.9  0.9],133,Glutamate (VGLUT2),5,0.0,Dorsal horn lamina 4-6,Spinal cord,0,0,98,0,0,0,0,0,0,35,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,3557.4736842105262
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU3,3.8424501365074217,196,correspond to Glut12 in C1 data. Break to have only Cadps2>0 cells.,"Excitatory neurons, spinal cord",Spinal cord,110,"Itpr1,Pdzd2",Hoxc8 RP24-236C17.2 Hoxc9 Hoxa10 Ap1s2 Pnck,[ 1.  1.  1.  1.  1.  1.],[24  1  1  1  1  1],[ 0.   0.2  0.2  0.2  0.4],62,Glutamate (VGLUT2),6,0.0,Dorsal horn lamina 1-3,Spinal cord,0,0,47,0,0,0,0,0,0,15,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,3924.2741935483873
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU4,1.9792485283802868,197,"correspond to Glut10,11 in C1 data. Lamp5 high is Glut11.","Excitatory neurons, spinal cord",Spinal cord,111,"Sst,Dcn,Epyc,Postn",Hoxb8 Vsig8 Hoxa9 Hoxa10 D630023F18Rik Otof,[ 1.  1.  1.  1.  1.  1.],[28  1  1  1  1  1],[ 0.   0.7  0.7  0.7  0.7],180,"Glutamate (VGLUT2), Nitric oxide",7,0.0,Dorsal horn lamina 2-3,Spinal cord,0,0,126,0,0,0,0,0,0,54,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,3384.0555555555557
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU6,3.9530897165485595,198,"correstpond to Glut8,9 in C1 data. Npff is Glut9 and Nmur2 is Glut8.","Excitatory neurons, spinal cord",Spinal cord,113,"Gbx1,Elfn1,Bcl11b",Grp Mrap2 Hoxa7 Tlx3 Spint2 Car12,[ 1.  1.  1.  1.  1.  1.],[19  1  1  1  1  1],[ 0.  1.  1.  1.  1.],140,Glutamate (VGLUT2),9,0.0,Dorsal horn lamina 1-2,Spinal cord,0,0,110,0,0,0,0,0,0,30,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,2191.042857142857
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU5,0.8992898225833273,199,"correspond to Glut5,6,7 in C1 data. Mylk is Glut6 and Nmu (high) is Glut6-7.","Excitatory neurons, spinal cord",Spinal cord,112,"Pax5,En1",Nmu Hoxb7 Hoxb6 Tlx3 Hoxb2 F2rl2,[ 1.  1.  1.  1.  1.  1.],[32  1  1  1  1  1],[ 0.   0.4  0.7  0.7  0.7],252,Glutamate (VGLUT2),10,0.0,"Dorsal horn, lamina 2-3",Spinal cord,0,0,184,0,0,0,0,0,0,68,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,3003.190476190476
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH5,3.747986501254342,200,correspond to Gaba13 in C1 data.,"Inhibitory neurons, spinal cord",Spinal cord,103,"Gpx2,Insrr",Serpinb1b Gbx1 Hoxb6 Gm5 P2ry1 Syt10,[ 1.  1.  1.  1.  1.  1.],[28  1  1  1  1  1],[ 0.   0.2  0.2  0.2  0.2],44,"GABA, Glycine (GLYT2)",10,0.0,"Dorsal horn, lamina 2-6",Spinal cord,0,0,33,0,0,0,0,0,0,11,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,6012.068181818182
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH6,1.6116692141050128,201,correspond to Gaba9 in C1 data.,"Inhibitory neurons, spinal cord",Spinal cord,102,"Ly6d,Il11ra1",Hoxb8 Pcsk5 Hoxb6 Frzb Hoxb2 Vsnl1,[ 1.  1.  1.  1.  1.  1.],[29  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.1],87,GABA,9,0.0,"Dorsal horn, lamina 2-4",Spinal cord,0,0,61,0,0,0,0,0,0,26,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,4832.9655172413795
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH7,1.363614255459547,202,correspond to Gaba8 in C1 data.,"Inhibitory neurons, spinal cord",Spinal cord,101,"Reln,Sgcg",Krt17 Nrl Hoxb6 Lhx1 Slc16a11 Plpp4,[ 1.  1.  1.  1.  1.  1.],[23  1  1  1  1  1],[ 0.   0.4  0.4  0.9  0.9],71,GABA,8,0.0,"Dorsal horn, lamina 2-6",Spinal cord,0,0,61,0,0,0,0,0,0,10,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,3275.478873239437
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,HBINH9,0.7753995413991658,203,should be very posterior in medulla because of Hox genes,"Inhibitory neurons, hindbrain",Rhombencephalon,106,"Postn,Vip",Pax2 Nyap2 Hoxb6 Tmem255a Unc13c Fstl5,[ 1.  1.  1.  1.  1.  1.],[27  1  1  1  1  1],[ 0.   0.1  0.1  0.9  0.9],98,"GABA, Glycine (GLYT1,GLYT2)",6,0.0,Paragigantocellular reticular nucleus,Medulla,1,0,87,0,0,0,0,0,0,0,10,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93,0,4,0,0,0,0,0,0,3712.7448979591836
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH2,0.15599412965132908,204,correspond to Gaba13 (most similar but not sure since Cplx1 negative) in C1 data.,"Inhibitory neurons, spinal cord",Spinal cord,107,"Synpr,Calb2",Hoxb8 Kcnk3 Glra1 Hoxc6 Hoxb2 C1qtnf4,[ 1.  1.  1.  1.  1.  1.],[30  1  1  1  1  1],[ 0.   0.6  0.7  0.9  0.8],117,"GABA, Glycine (GLYT2)",1,0.0,"Dorsal horn, lamina 2-6",Spinal cord,0,0,80,0,0,0,0,0,0,37,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,3803.196581196581
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH4,3.622243141768693,205,correspond to Gaba10 in C1 data. Might be proken to Eya2 and Adamts5.,"Inhibitory neurons, spinal cord",Spinal cord,104,Cabp7,Hoxb8 Kcnmb2 Hoxb6 Lhx1 Nxph1 Kcnip1,[ 1.  1.  1.  1.  1.  1.],[17  1  1  1  1  1],[ 0.   0.3  0.3  0.5  1. ],37,GABA,3,0.0,"Dorsal horn, lamina 3-6",Spinal cord,0,0,18,0,0,0,0,0,0,19,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3063.891891891892
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH3,1.7591836625454387,206,correspond to Gaba5-7in C1 data. Might be proken to Trh and Gpr101.,"Inhibitory neurons, spinal cord",Spinal cord,105,"Chat,Slc5a7",Serpinb1b Pax8 Glra1 Rspo1 Plch1 Cd24a,[ 1.  1.  1.  1.  1.  1.],[24  1  1  1  1  1],[ 0.   0.6  0.6  1.   1. ],66,"GABA, Glycine (GLYT2)",4,0.0,"Dorsal horn, lamina 2-6",Spinal cord,0,0,52,0,0,0,0,0,0,14,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,4171.090909090909
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH10,1.6547628493678046,207,correspond to Gaba2 in C1 data.,"Inhibitory neurons, spinal cord",Spinal cord,98,Rorb,Hoxb9 Tacr3 Pnoc Aard 1500009L16Rik Eepd1,[ 1.  1.  1.  1.  1.  1.],[24  1  1  1  1  1],[ 0.   0.2  0.2  0.9  0.9],65,"GABA, Glycine (GLYT2), Nitric oxide",5,0.0,"Dorsal horn, lamina 2-6",Spinal cord,0,0,50,0,0,0,0,0,0,15,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,3546.876923076923
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH9,3.6137893053937304,208,correspond to Gaba2-3 in C1 data. Probably a mix of Gaba2 and 3.,"Inhibitory neurons, spinal cord",Spinal cord,99,,Serpinb1b Hoxb5os Skor1 Sstr2 Lgals9 Eepd1,[ 1.  1.  1.  1.  1.  1.],[19  1  1  1  1  1],[ 0.   0.   0.   0.1  0.1],84,GABA,6,0.0,"Dorsal horn, lamina 2-6",Spinal cord,0,0,58,0,0,0,0,0,0,26,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,2632.6071428571427
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH8,0.35060722904661024,209,correspond to Gaba3 in C1 data.,"Inhibitory neurons, spinal cord",Spinal cord,100,"Igfbp5,Hapln1",Serpinb1b Rspo3 Hoxb6 B3gat2 Fam159b Adsl,[ 1.  1.  1.  1.  1.  1.],[17  2  1  1  1  1],[ 0.   0.   0.2  0.2  0.2],87,GABA,7,0.0,"Dorsal horn, lamina 2-6",Spinal cord,0,0,59,0,0,0,0,0,0,28,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord inhibitory neurons,Scin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,2883.1724137931033
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,TEINH3,2.2328607293265925,210,nan,"Inhibitory neurons, telencephalon",Telencephalon,83,"Nos1,Npy,Vip",Ecel1 Tmem215 Peg10 Amigo2 Adra2a Thsd7b,[ 1.   1.   1.   1.   1.   0.9],[11  1  1  1  1  1],[ 0.  1.  1.  1.  1.],145,GABA,8,0.0,Bed nuclei of the stria terminalis posterior division ,Pallidum,91,36,0,0,0,0,0,0,11,7,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,4083.793103448276
/Users/sten/build_20171205/L4_Olfactory_Inhibitory.loom,Neurons,OBDOP1,0.292823599570912,211,http://www.sciencedirect.com/science/article/pii/0306452295005676,"Dopaminergic periglomerular interneuron, olfactory bulb",Telencephalon,45,,Trh Th Pax6 Lgr5 Syndig1l 9330158H04Rik,[ 1.  1.  1.  1.  1.  1.],[11  1  1  1  1  1],[ 0.   0.1  1.   1.   1. ],371,"GABA,Dopamine",1,0.0,"Olfactory bulb, periglomerular layer",Olfactory bulb,251,0,0,0,0,0,0,0,21,99,0,0,Neurons,CNS neurons,Telencephalon interneurons,Olfactory inhibitory neurons,Obin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,2317.5471698113206
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,HYPEP8,7.323973386428193,212,nan,"Peptidergic neurons, hypothalamus",Diencephalon,96,Crabp1,Gnrh1 Gng8 Smim22 Acbd7 Fam92b A930003A15Rik,[ 1.  1.  1.  1.  1.  1.],[9 1 1 1 1 1],[ 0.   0.5  0.5  0.6  0.9],15,Glutamate (VGLUT2),0,0.0,Anteroventral periventricular continue along midline to Medial septal nucleus,Hypothalamus,9,5,0,0,0,0,0,0,1,0,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5157.266666666666
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,ABC,2.089136967298656,213,"Have Dcn,Gjb2,Ptgds. Lack Vtn,Cldn5,Lum,Col1a1 (neural crest origin is uncertain)",Vascular leptomeningeal cells,Neural crest,251,"Penk, Fign",Mgp Slc47a1 Dapl1 Lypd2 Thbd Foxc2,[ 1.  1.  1.  1.  1.  1.],[16  1  1  1  1  1],[ 0.   0.5  1.   1.   1. ],137,,11,0.0,Pia/meninges surface,CNS,10,1,50,0,0,0,0,34,14,28,0,0,Vascular cells,Vascular cells,Vascular cells,Vascular and leptomeningeal cells,Vlmc,2,0,3,2,0,9,8,0,0,0,0,0,42,0,2,29,6,0,34,0,0,0,0,4166.445255474453
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,VLMC2,2.0291289782091915,214,"Enriched in Crapbp2,Slc13a3,Ptgds,Slc13a4,Aldh1a2 (neural crest origin is uncertain)",Vascular leptomeningeal cells,Neural crest,252,"Rxfp1, Cbln4",Slc6a13 Ptgds Gjb2 Slc22a6 Aldh1a2 Slc6a20a,[ 1.  1.  1.  1.  1.  1.],[9 1 1 1 1 1],[ 0.   0.2  0.2  0.2  0.2],662,,12,0.0,Olfactory bulb-enriched,CNS,96,247,109,4,1,1,0,22,92,85,5,0,Vascular cells,Vascular cells,Vascular cells,Vascular and leptomeningeal cells,Vlmc,39,2,24,4,1,4,19,0,14,0,25,4,219,54,44,124,38,0,22,0,15,0,10,2787.9214501510573
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,VLMC1,1.8192573172279602,215,"Enriched in Lama1,Msc,Clo13a1,Col15a1 (neural crest origin is uncertain)",Vascular leptomeningeal cells,Neural crest,253,"Fn1, Htr1a",Dcn Fam180a Nupr1 Tbx18 Col1a1 Colec12,[ 1.  1.  1.  1.  1.  1.],[8 1 1 1 1 1],[ 0.  1.  1.  1.  1.],702,,10,0.0,CNS,CNS,74,200,121,4,1,0,0,22,164,92,24,0,Vascular cells,Vascular cells,Vascular cells,Vascular and leptomeningeal cells,Vlmc,29,2,13,10,0,17,18,0,6,0,16,52,164,116,26,15,40,10,22,21,33,0,92,1504.659544159544
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,VSMCA,0.07742356707817799,216,nan,"Vascular smooth muscle cells, arterial",Mesoderm,256,"Gucy1a3,Stard8",Acta2 Mustn1 Tagln Myh11 Map3k7cl Pln,[ 1.  1.  1.  1.  1.  1.],[3 1 1 1 1 1],[ 0.  1.  1.  1.  1.],1221,,8,0.0,CNS,CNS,91,286,449,14,3,5,1,62,143,125,38,4,Vascular cells,Vascular cells,Vascular cells,Vascular smooth muscle cells,Vsmc,57,14,8,0,3,15,27,0,11,0,27,76,289,168,86,42,106,26,62,49,36,4,115,1586.2538902538902
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,PER3,2.0110042780734503,217,merge with 5,Pericytes,Mesoderm,255,"Matn4,Cxcl14",Kcnj8 Anpep Vtn Cox4i2 P2ry14 Gper1,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.  1.  1.  1.  1.],298,,7,0.0,CNS,CNS,38,56,65,3,2,0,0,19,48,54,13,0,Vascular cells,Vascular cells,Vascular cells,Vascular smooth muscle cells,Vsmc,2,1,24,4,0,19,4,0,3,0,6,2,53,19,37,35,26,5,18,22,6,0,12,1290.9362416107383
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,VECA,3.0965196206879946,218,"Have low Lum,Dcn,Igf2,Pdgfra. Might be mixed with VSM+VLMC.","Vascular endothelial cells, arterial",Mesoderm,254,"Fn1, Htr1a",Igf2 Sema3g Gkn3 Tbx18 Notch3 Prelp,[ 1.  1.  1.  1.  1.  1.],[13  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.1],109,,9,0.0,CNS,CNS,2,4,62,0,0,1,0,5,23,10,2,0,Vascular cells,Vascular cells,Vascular cells,Vascular smooth muscle cells,Vsmc,3,1,1,4,0,3,8,0,1,0,2,0,18,1,22,2,17,18,5,0,3,0,0,3048.9266055045873
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,PER2,2.886962217607684,219,nan,"Pericytes, possibly mixed with VENC",Mesoderm,258,"Galntl6,Nrep",Ecscr Tbxa2r Cd93 Ctla2a Apln Abcc9,[ 1.  1.  1.  1.  1.  1.],[10  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.1],488,,4,0.0,CNS,CNS,83,122,105,0,0,0,0,1,53,84,40,0,Vascular cells,Vascular cells,Vascular cells,Pericytes,Vper,2,0,9,25,0,13,20,0,7,0,8,47,77,74,25,20,18,79,1,16,6,0,41,4898.297131147541
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,PER1,1.0000000001309672,220,merge with 5,Pericytes,Mesoderm,257,"Rorb,Thsd7a,Tmem145",Higd1b Degs2 Ndufa4l2 Rgs5 Flt1 Slco1a4,[ 1.  1.  1.  1.  1.  1.],[10  2  1  1  1  1],[ 0.   0.   0.6  0.6  0.6],4725,,6,0.0,CNS,CNS,510,573,1757,71,11,24,3,189,820,681,86,0,Vascular cells,Vascular cells,Vascular cells,Pericytes,Vper,73,73,42,222,11,169,258,0,26,0,149,179,547,443,353,133,199,978,189,71,138,0,472,3187.8590476190475
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,VECV,0.9999998048438339,221,nan,"Vascular endothelial cells, venous",Mesoderm,260,"Synpr,Oprk1",Ly6c1 Scgb3a1 Cldn5 Ly6a Pltp Pglyrp1,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.  1.  1.  1.  1.],2780,,0,0.0,CNS,CNS,224,201,1481,39,4,15,0,92,279,417,28,0,Vascular cells,Vascular cells,Vascular cells,Vascular endothelial cells,Vend,23,37,27,113,7,81,89,1,19,0,80,75,193,61,146,121,77,1330,92,52,44,0,112,2811.8705035971225
/Users/sten/build_20171205/L4_Vascular.loom,Vascular,VECC,1.0649403816381042,222,Serpine1 is Plasminogen activator inhibitor-1,"Vascular endothelial cells, capillary",Mesoderm,259,"Sulf2,Deptor",Ecscr Gadd45a Meox1 Ctla2a Apln Adm,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.  1.  1.  1.  1.],1025,,3,0.0,CNS,CNS,201,215,254,0,1,0,0,10,135,147,62,0,Vascular cells,Vascular cells,Vascular cells,Vascular endothelial cells,Vend,14,0,33,29,0,34,36,0,23,0,12,73,169,106,54,40,55,140,10,13,37,0,147,3093.7619512195124
/Users/sten/build_20171205/L4_Immune.loom,Immune,MGL1,2.7701474710761786e-06,223,nan,Microglia,Mesoderm,265,"Col12a1,Stard5,Myl4",P2ry12 Ccr6 Gpr34 Trem2 Ctss Cd53,[ 1.  1.  1.  1.  1.  1.],[4 1 1 1 1 1],[ 0.   0.7  0.7  0.7  0.7],2270,,2,0.0,CNS,CNS,226,268,129,4,0,7,0,190,707,672,67,0,Immune cells,Immune cells,Immune cells,Microglia,Imgl,43,8,12,99,3,241,218,0,35,0,83,35,279,110,50,294,23,2,188,195,255,0,97,1388.419383259912
/Users/sten/build_20171205/L4_Immune.loom,Immune,MGL2,3.456079866737127e-11,224,nan,"Microglia, activated",Mesoderm,264,"Syt6,Foxp2",Tmem119 Casp8 Selplg Csf1r Ctss Cx3cr1,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.  1.  1.  1.  1.],1820,,3,0.0,CNS,CNS,358,310,364,2,1,4,0,23,314,420,24,0,Immune cells,Immune cells,Immune cells,Microglia,Imgl,135,4,3,95,2,58,90,0,56,0,178,128,230,127,12,135,39,213,19,82,111,0,103,1619.5543956043955
/Users/sten/build_20171205/L4_Immune.loom,Immune,MGL3,1.9999999999745341,225,nan,"Microglia, activated",Mesoderm,263,"Cplx3,Tle4",Ccl4 Tnf Ccl3 Ccrl2 Bcl2a1b Cd14,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.   0.2  0.2  0.2  0.2],1335,,4,0.0,CNS,CNS,178,140,558,9,5,4,0,12,195,219,15,0,Immune cells,Immune cells,Immune cells,Microglia,Imgl,59,11,13,21,0,15,33,0,17,0,39,93,118,46,41,58,77,452,11,60,65,0,106,1870.4831460674156
