GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	ZFITTED_BASE	ZRESID_BASE	ensembl_gene_id	mmusculus_homolog_ensembl_gene
389362	6	3249162	3269800	42	3	690745	-1.7676	-1.5829e-4	-1.7674	ENSG00000180822	ENSMUSG00000071451
63027	6	3267707	3466954	263	42	676871	-0.0032296	-1.5829e-4	-0.0030714	ENSG00000137266	ENSMUSG00000038267
221749	6	3721336	3762246	37	10	684123	-0.89598	-1.5829e-4	-0.89582	ENSG00000168994	ENSMUSG00000021411
26240	6	3839632	3853051	23	5	677750	-0.15118	-1.5829e-4	-0.15102	ENSG00000238158	NA
8899	6	4011563	4066717	53	6	686523	-2.765	-1.5829e-4	-2.7648	ENSG00000112739	ENSMUSG00000021413
222826	6	4067093	4089457	25	3	674534	-1.7182	-1.5829e-4	-1.718	ENSG00000145975	ENSMUSG00000021414
404220	6	4069440	4132500	72	9	680141	-1.6829	-1.5829e-4	-1.6827	ENSG00000185689	ENSMUSG00000021415
10455	6	4114427	4145831	36	5	678126	-1.2516	-1.5829e-4	-1.2515	ENSG00000198721	NA
9425	6	4696393	4957278	223	37	675727	-2.6154	-1.5829e-4	-2.6152	ENSG00000153046	ENSMUSG00000059288
10799	6	4993780	5014292	36	6	682943	1.4504	-1.5829e-4	1.4506	ENSG00000124787	ENSMUSG00000021418
57128	6	5045895	5271172	299	27	683137	1.7452	-1.5829e-4	1.7454	ENSG00000214113	ENSMUSG00000046573
648791	6	5075720	5088955	10	2	670896	0.22156	-1.5829e-4	0.22171	ENSG00000219607	ENSMUSG00000050423
10667	6	5251251	5773316	631	90	679979	1.4867	-1.5829e-4	1.4868	ENSG00000145982	ENSMUSG00000021420
51299	6	5996732	6017838	19	6	669341	2.759	-1.5829e-4	2.7591	ENSG00000124785	ENSMUSG00000039114
2162	6	6142811	6330924	272	54	676597	-3.7091	-1.5829e-4	-3.709	ENSG00000124491	ENSMUSG00000039109
9450	6	6578934	6656716	103	26	685463	-0.62868	-1.5829e-4	-0.62852	ENSG00000112799	ENSMUSG00000021423
6239	6	7097830	7253713	84	17	691224	-1.2002	-1.5829e-4	-1.2	ENSG00000124782	ENSMUSG00000039087
6745	6	7279783	7323541	30	5	701313	-0.51254	-1.5829e-4	-0.51238	ENSG00000124783	ENSMUSG00000021427
285782	6	7325387	7399976	56	5	681175	-0.71384	-1.5829e-4	-0.71368	ENSG00000164304	ENSMUSG00000044566
83732	6	7380062	7419770	33	4	683194	-0.79578	-1.5829e-4	-0.79562	ENSG00000124784	ENSMUSG00000021428
1832	6	7531808	7588446	68	15	687852	-2.0367	-1.5829e-4	-2.0365	ENSG00000096696	ENSMUSG00000054889
154007	6	7580432	7613700	49	8	688680	-0.30678	-1.5829e-4	-0.30662	ENSG00000168566	ENSMUSG00000021431
654	6	7717011	7883472	198	35	686445	1.0071	-1.5829e-4	1.0073	ENSG00000153162	ENSMUSG00000039004
81567	6	7879983	7921047	41	6	687329	0.5775	-1.5829e-4	0.57765	ENSG00000239264	ENSMUSG00000038991
63915	6	8012300	8074647	97	12	687483	0.26405	-1.5829e-4	0.2642	ENSG00000188428	NA
9521	6	8072093	8112828	46	7	696411	-2.2628	-1.5829e-4	-2.2626	ENSG00000124802	NA
51000	6	8411801	8445794	47	6	688503	0.56901	-1.5829e-4	0.56916	ENSG00000124786	ENSMUSG00000021432
266553	6	9696363	10221841	671	78	682652	-1.6886	-1.5829e-4	-1.6884	NA	NA
7020	6	10391919	10429797	18	7	678647	0.76446	-1.5829e-4	0.76462	ENSG00000137203	ENSMUSG00000021359
2651	6	10511542	10631101	54	12	681037	-1.0848	-1.5829e-4	-1.0846	ENSG00000111846	ENSMUSG00000021360
347744	6	10670151	10705030	2	1	659939	-1.4017	-1.5829e-4	-1.4015	ENSG00000137434	NA
55003	6	10685180	10711515	2	1	659939	-1.4017	-1.5829e-4	-1.4015	ENSG00000111845	ENSMUSG00000038683
51522	6	10713148	10743077	6	2	677252	-1.977	-1.5829e-4	-1.9769	ENSG00000111843	NA
81853	6	10737995	10771889	12	2	680295	-0.60682	-1.5829e-4	-0.60666	ENSG00000137210	NA
4117	6	10761456	10848788	47	7	678034	0.7131	-1.5829e-4	0.71326	ENSG00000111837	ENSMUSG00000021363
9247	6	10871956	10892098	23	6	682157	-0.70689	-1.5829e-4	-0.70673	ENSG00000124827	ENSMUSG00000021362
221711	6	10877064	10976042	93	18	684851	-0.74567	-1.5829e-4	-0.74551	ENSG00000153157	ENSMUSG00000038651
54898	6	10979492	11054624	42	5	690108	-1.8431	-1.5829e-4	-1.8429	ENSG00000197977	ENSMUSG00000021364
221710	6	11084266	11140471	49	7	686077	-0.96836	-1.5829e-4	-0.9682	ENSG00000224531	ENSMUSG00000091264
405754	6	11101222	11122071	23	4	689631	-0.98674	-1.5829e-4	-0.98658	ENSG00000244476	NA
4739	6	11182031	11392581	266	47	682227	-2.9059	-1.5829e-4	-2.9058	ENSG00000111859	ENSMUSG00000021365
100113407	6	11528460	11585257	54	7	678684	-0.68677	-1.5829e-4	-0.68661	ENSG00000205269	ENSMUSG00000087370
84830	6	11710005	11789861	178	23	684870	-0.68301	-1.5829e-4	-0.68285	ENSG00000111863	ENSMUSG00000058022
3096	6	12002724	12213770	224	36	693637	4.158	-1.5829e-4	4.1581	ENSG00000095951	ENSMUSG00000021366
1906	6	12280529	12298927	25	6	676831	-1.8455	-1.5829e-4	-1.8454	ENSG00000078401	ENSMUSG00000021367
221692	6	12706888	13291976	587	49	741670	1.9628	-1.5829e-4	1.963	ENSG00000112137	NA
100130357	6	13278027	13307314	91	10	730611	-0.11348	-1.5829e-4	-0.11332	ENSG00000215022	NA
51256	6	13303683	13338787	62	6	682476	0.0075158000000000004	-1.5829e-4	0.0076741	ENSG00000145979	ENSMUSG00000021368
54438	6	13362087	13497869	109	16	685778	0.50313	-1.5829e-4	0.50329	ENSG00000145990	ENSMUSG00000051335
23408	6	13564506	13616890	26	4	683964	0.18755	-1.5829e-4	0.1877	ENSG00000124523	ENSMUSG00000054021
51406	6	13602531	13634589	17	3	680079	-0.17179	-1.5829e-4	-0.17163	ENSG00000225921	ENSMUSG00000063200
10048	6	13620230	13721796	55	9	682000	1.4781	-1.5829e-4	1.4782	ENSG00000010017	ENSMUSG00000038546
63933	6	13785281	13824794	20	7	677569	-0.18498	-1.5829e-4	-0.18482	ENSG00000050393	ENSMUSG00000021371
221687	6	13914677	13981740	59	8	688344	-0.31709	-1.5829e-4	-0.31693	ENSG00000180537	ENSMUSG00000044164
9308	6	14107487	14138649	27	8	679302	2.0594	-1.5829e-4	2.0595	ENSG00000112149	ENSMUSG00000015396
3720	6	15236206	15523773	269	28	685757	1.353	-1.5829e-4	1.3531	ENSG00000008083	ENSMUSG00000038518
84062	6	15521532	15673289	131	10	686067	-1.7523	-1.5829e-4	-1.7521	ENSG00000047579	ENSMUSG00000057531
29116	6	16119277	16149979	20	5	706449	-1.453	-1.5829e-4	-1.4528	ENSG00000007944	ENSMUSG00000038175
2766	6	16228811	16297280	48	10	679616	2.0457	-1.5829e-4	2.0459	ENSG00000137198	ENSMUSG00000000253
6310	6	16297843	16771721	549	95	681233	-2.5745	-1.5829e-4	-2.5744	ENSG00000124788	ENSMUSG00000046876
101928433	6	16752102	16766725	16	7	683396	0.78611	-1.5829e-4	0.78626	ENSG00000229931	NA
401236	6	17092489	17133103	23	4	670724	1.2793	-1.5829e-4	1.2794	ENSG00000230873	ENSMUSG00000063529
221662	6	17271739	17295602	9	3	698883	-0.29828	-1.5829e-4	-0.29812	ENSG00000112183	ENSMUSG00000038132
10486	6	17383447	17559523	118	18	681954	-0.6648	-1.5829e-4	-0.66464	ENSG00000112186	ENSMUSG00000021373
51439	6	17590518	17613450	14	3	685342	-0.72702	-1.5829e-4	-0.72686	ENSG00000137414	ENSMUSG00000069237
9972	6	17613766	17717065	57	9	686090	0.16837	-1.5829e-4	0.16853	ENSG00000124789	ENSMUSG00000021374
63971	6	17757914	17997864	173	15	686968	-0.37918	-1.5829e-4	-0.37902	ENSG00000137177	ENSMUSG00000021375
378884	6	18119218	18132851	8	3	673738	-2.2251	-1.5829e-4	-2.225	ENSG00000187566	ENSMUSG00000044231
7172	6	18127042	18165374	27	6	683685	-0.81785	-1.5829e-4	-0.81769	ENSG00000137364	ENSMUSG00000021376
221656	6	18145619	18225585	58	8	685922	-0.76456	-1.5829e-4	-0.7644	ENSG00000165097	ENSMUSG00000038080
7913	6	18222900	18274799	36	6	688735	0.51231	-1.5829e-4	0.51247	ENSG00000124795	ENSMUSG00000021377
255488	6	18267602	18470605	309	30	686248	-0.62568	-1.5829e-4	-0.62552	ENSG00000137393	ENSMUSG00000038068
3400	6	19827579	19843931	12	4	666058	-1.866	-1.5829e-4	-1.8658	ENSG00000172201	ENSMUSG00000021379
154141	6	20098415	20222695	123	29	678884	-0.33328	-1.5829e-4	-0.33312	ENSG00000172197	ENSMUSG00000038732
1871	6	20392137	20495445	93	17	755892	1.5703	-1.5829e-4	1.5705	ENSG00000112242	ENSMUSG00000016477
54901	6	20524688	21234135	856	60	746002	0.81613	-1.5829e-4	0.81628	ENSG00000145996	ENSMUSG00000006191
6659	6	21583972	21600350	1	1	678518	-1.1211	-1.5829e-4	-1.1209	ENSG00000124766	ENSMUSG00000076431
5617	6	22285973	22313082	23	7	678345	-2.0529	-1.5829e-4	-2.0527	ENSG00000172179	NA
154150	6	22559678	22572250	20	5	685710	0.078289	-1.5829e-4	0.078447	ENSG00000112273	ENSMUSG00000045835
140767	6	24116414	24149257	39	13	678941	0.54855	-1.5829e-4	0.54871	ENSG00000152954	ENSMUSG00000048978
51473	6	24170483	24393520	234	31	685231	0.79223	-1.5829e-4	0.79239	ENSG00000146038	ENSMUSG00000035910
353219	6	24347131	24360012	15	4	689697	0.36132	-1.5829e-4	0.36148	ENSG00000146049	NA
57380	6	24393141	24427316	31	8	679570	-1.493	-1.5829e-4	-1.4929	ENSG00000124532	ENSMUSG00000021339
2822	6	24424560	24505433	135	18	684676	1.934	-1.5829e-4	1.9342	ENSG00000112293	ENSMUSG00000021340
7915	6	24485197	24538935	55	10	684638	0.34597	-1.5829e-4	0.34613	ENSG00000112294	ENSMUSG00000035936
9856	6	24542832	24656383	139	26	680406	-1.0846	-1.5829e-4	-1.0844	ENSG00000137261	ENSMUSG00000006711
51567	6	24648705	24677115	27	7	669988	0.22613	-1.5829e-4	0.22629	ENSG00000111802	ENSMUSG00000035958
55856	6	24657263	24706797	35	7	676193	1.7434	-1.5829e-4	1.7435	ENSG00000112304	ENSMUSG00000006717
81688	6	24703589	24731064	20	7	694789	3.5303	-1.5829e-4	3.5304	ENSG00000112308	ENSMUSG00000019132
51053	6	24765159	24787827	8	4	671547	2.2207	-1.5829e-4	2.2208	ENSG00000112312	ENSMUSG00000006715
101928603	6	24796063	24809540	16	4	692988	2.4306	-1.5829e-4	2.4307	ENSG00000260286	NA
9750	6	24803012	24946275	152	26	680794	2.566	-1.5829e-4	2.5661	ENSG00000111913	ENSMUSG00000036006
3159	6	34194577	34215508	6	2	723211	0.39831	-1.5829e-4	0.39847	ENSG00000137309	NA
221491	6	34212657	34226904	2	1	707050	2.3844	-1.5829e-4	2.3845	ENSG00000186577	NA
11165	6	34253471	34370457	38	5	698536	5.1604	-1.5829e-4	5.1606	ENSG00000272325	ENSMUSG00000024213
100529239	6	34253471	34403902	53	6	695570	5.4442	-1.5829e-4	5.4444	ENSG00000270800	ENSMUSG00000052146
6204	6	34383731	34403902	10	3	695312	5.7679	-1.5829e-4	5.768	ENSG00000124614	ENSMUSG00000060438
29993	6	34423838	34504500	41	7	692592	5.2273	-1.5829e-4	5.2275	ENSG00000124507	ENSMUSG00000040276
25803	6	34504079	34534110	20	4	689603	3.953	-1.5829e-4	3.9531	ENSG00000124664	ENSMUSG00000024215
64771	6	34553565	34674625	66	6	706588	9.2897	-1.5829e-4	9.2898	ENSG00000196821	ENSMUSG00000056692
6631	6	34714871	34743134	25	3	687001	9.2942	-1.5829e-4	9.2944	ENSG00000124562	ENSMUSG00000024217
54887	6	34749794	34846791	59	6	696372	9.5554	-1.5829e-4	9.5556	ENSG00000065060	ENSMUSG00000039512
6882	6	34844055	34865908	13	3	681743	3.7487	-1.5829e-4	3.7489	ENSG00000064995	ENSMUSG00000024218
23294	6	34847038	35087302	193	25	693902	4.7858	-1.5829e-4	4.786	ENSG00000064999	ENSMUSG00000024219
6954	6	35084348	35119187	40	6	691053	2.7938	-1.5829e-4	2.7939	ENSG00000124678	ENSMUSG00000062859
222663	6	35171824	35222356	32	4	687292	1.4492	-1.5829e-4	1.4493	ENSG00000146197	ENSMUSG00000038677
7629	6	35216691	35265262	39	5	690807	1.5677	-1.5829e-4	1.5679	ENSG00000065029	ENSMUSG00000024220
50619	6	35255595	35291048	26	4	690985	0.82236	-1.5829e-4	0.82252	ENSG00000023892	ENSMUSG00000002257
5467	6	35300335	35397468	62	11	693358	4.5708	-1.5829e-4	4.571	ENSG00000112033	ENSMUSG00000002250
2178	6	35410116	35436418	21	4	695603	4.3495	-1.5829e-4	4.3497	ENSG00000112039	ENSMUSG00000007570
4736	6	35426178	35440058	11	2	670180	4.5024	-1.5829e-4	4.5026	ENSG00000198755	ENSMUSG00000061988
7005	6	35439874	35474884	20	7	689808	5.4835	-1.5829e-4	5.4837	ENSG00000007866	ENSMUSG00000002249
7287	6	35464151	35490715	25	6	697436	4.2091	-1.5829e-4	4.2093	ENSG00000112041	ENSMUSG00000037446
2289	6	35539862	35706360	57	9	690792	3.5223	-1.5829e-4	3.5224	ENSG00000096060	ENSMUSG00000024222
221481	6	35691567	35718190	5	3	694909	2.2035	-1.5829e-4	2.2037	ENSG00000157343	ENSMUSG00000024223
389383	6	35734343	35748829	2	1	681782	0.16313	-1.5829e-4	0.16329	ENSG00000196748	ENSMUSG00000024224
340204	6	35738831	35757341	2	1	727322	1.4626	-1.5829e-4	1.4627	ENSG00000204140	NA
1208	6	35761259	35775121	4	2	650134	-0.062177	-1.5829e-4	-0.062019	ENSG00000137392	ENSMUSG00000024225
222662	6	35763071	35793352	9	2	677511	-0.80143	-1.5829e-4	-0.80127	ENSG00000197753	ENSMUSG00000062252
6732	6	35799311	35898957	75	3	688174	-1.43	-1.5829e-4	-1.4299	ENSG00000096063	ENSMUSG00000004865
116369	6	35909791	36002413	53	10	686648	-1.0112	-1.5829e-4	-1.011	ENSG00000112053	ENSMUSG00000036196
1432	6	35985412	36080513	80	13	676341	0.63453	-1.5829e-4	0.63469	ENSG00000112062	ENSMUSG00000053436
5603	6	36088261	36113801	11	3	685193	-0.30542	-1.5829e-4	-0.30527	ENSG00000156711	ENSMUSG00000004864
27154	6	36154408	36202067	20	4	686706	-0.93196	-1.5829e-4	-0.9318	ENSG00000096070	ENSMUSG00000063952
285848	6	36200945	36277872	73	18	685174	0.064241	-1.5829e-4	0.064399	ENSG00000180316	ENSMUSG00000043286
389384	6	36282034	36314662	24	8	679878	1.5889	-1.5829e-4	1.5891	ENSG00000189325	ENSMUSG00000048905
51513	6	36320498	36365577	54	14	675979	2.45	-1.5829e-4	2.4501	ENSG00000010030	NA
222659	6	36356828	36420666	54	5	686273	0.20509	-1.5829e-4	0.20524	ENSG00000179165	ENSMUSG00000045378
222658	6	36400544	36460418	27	2	689525	-0.36895	-1.5829e-4	-0.3688	ENSG00000112078	ENSMUSG00000005936
11329	6	36460166	36525256	59	4	686501	-0.54873	-1.5829e-4	-0.54857	ENSG00000112079	ENSMUSG00000024006
6428	6	36552090	36573744	9	1	697279	0.17415	-1.5829e-4	0.17431	ENSG00000112081	ENSMUSG00000078134
1026	6	36634237	36656616	25	6	706583	-0.37546	-1.5829e-4	-0.3753	ENSG00000124762	ENSMUSG00000023067
401258	6	36655628	36702460	70	13	688841	0.98321	-1.5829e-4	0.98336	ENSG00000255587	ENSMUSG00000064147
57699	6	36707049	36817220	160	31	686004	0.068037	-1.5829e-4	0.068196	ENSG00000124772	ENSMUSG00000024008
51645	6	36821105	36852800	28	6	689803	-0.4644	-1.5829e-4	-0.46424	ENSG00000137168	ENSMUSG00000024007
221477	6	36843640	36898240	69	6	687017	-0.89448	-1.5829e-4	-0.89432	ENSG00000198663	ENSMUSG00000052712
221476	6	36906039	36934113	19	5	680950	-2.6818	-1.5829e-4	-2.6816	ENSG00000164530	ENSMUSG00000024011
23787	6	36934411	36964327	51	7	679732	-1.8182	-1.5829e-4	-1.8181	ENSG00000137409	ENSMUSG00000024012
221472	6	36963423	36998345	51	15	672919	-0.4757	-1.5829e-4	-0.47554	ENSG00000146192	ENSMUSG00000024013
5292	6	37127922	37144704	6	2	674178	-1.6023	-1.5829e-4	-1.6022	ENSG00000137193	ENSMUSG00000024014
221468	6	37178454	37235931	38	6	682693	-1.8412	-1.5829e-4	-1.8411	ENSG00000172738	ENSMUSG00000079580
55633	6	37215528	37302246	72	5	679864	-2.141	-1.5829e-4	-2.1408	ENSG00000065491	ENSMUSG00000042203
9025	6	37311748	37364014	18	5	688724	-1.9006	-1.5829e-4	-1.9005	ENSG00000112130	NA
23070	6	37390907	37452137	29	5	679609	-0.39907	-1.5829e-4	-0.39891	ENSG00000137200	ENSMUSG00000024019
154467	6	37449196	37477700	20	6	687226	0.27063	-1.5829e-4	0.27079	ENSG00000198937	ENSMUSG00000024018
266727	6	37598784	37675766	122	23	685304	-0.96412	-1.5829e-4	-0.96396	ENSG00000112139	ENSMUSG00000043557
60685	6	37777272	38163137	293	18	687088	0.53684	-1.5829e-4	0.53699	ENSG00000156639	ENSMUSG00000044477
114781	6	38134727	38618202	413	41	685261	1.667	-1.5829e-4	1.6672	ENSG00000183826	ENSMUSG00000062202
2739	6	38642201	38680952	41	8	685500	1.577	-1.5829e-4	1.5772	ENSG00000124767	ENSMUSG00000024026
1769	6	38673117	39000074	502	39	685907	-2.4339	-1.5829e-4	-2.4338	ENSG00000124721	ENSMUSG00000033826
2740	6	39006557	39058157	82	14	679934	3.0714	-1.5829e-4	3.0716	ENSG00000112164	ENSMUSG00000024027
55776	6	39070340	39092865	22	6	676536	0.47701	-1.5829e-4	0.47717	ENSG00000112167	ENSMUSG00000045107
8645	6	39155247	39207251	79	16	692412	1.2799	-1.5829e-4	1.28	ENSG00000164626	ENSMUSG00000023243
89822	6	39265277	39292237	37	7	693624	1.279	-1.5829e-4	1.2791	ENSG00000124780	NA
83795	6	39280974	39300330	45	8	692866	0.012484	-1.5829e-4	0.012643	ENSG00000095981	ENSMUSG00000023387
221458	6	39301376	39703181	387	44	686324	-0.41832	-1.5829e-4	-0.41816	ENSG00000164627	ENSMUSG00000023999
23500	6	39750159	39874153	135	22	682430	-0.78594	-1.5829e-4	-0.78579	ENSG00000146122	ENSMUSG00000040260
4337	6	39870534	39912290	29	8	678979	1.027	-1.5829e-4	1.0271	ENSG00000124615	ENSMUSG00000064120
57497	6	40357873	40565126	262	26	686013	3.5927	-1.5829e-4	3.5928	ENSG00000226454	NA
222643	6	40993140	41016938	27	4	682957	3.753	-1.5829e-4	3.7531	ENSG00000124602	ENSMUSG00000043592
222642	6	41000237	41013576	14	2	689522	3.1906	-1.5829e-4	3.1907	ENSG00000112212	ENSMUSG00000023995
10930	6	41010940	41034130	43	4	688263	3.5918	-1.5829e-4	3.5919	ENSG00000124701	ENSMUSG00000040694
4800	6	41030707	41071646	28	4	690249	2.2159	-1.5829e-4	2.2161	ENSG00000001167	ENSMUSG00000023994
221443	6	41033026	41050207	11	2	691215	3.6243	-1.5829e-4	3.6245	ENSG00000124596	ENSMUSG00000040771
340205	6	41115498	41132087	1	1	689097	0.60258	-1.5829e-4	0.60274	ENSG00000161911	ENSMUSG00000023993
54209	6	41124744	41140924	4	2	710418	1.9173	-1.5829e-4	1.9174	ENSG00000095970	ENSMUSG00000023992
79865	6	41156052	41178925	37	8	686507	3.1085	-1.5829e-4	3.1087	ENSG00000112195	ENSMUSG00000071068
285852	6	41186062	41207620	60	6	690283	1.0861	-1.5829e-4	1.0863	ENSG00000188056	ENSMUSG00000051682
54210	6	41241499	41264457	30	5	680831	-0.34665	-1.5829e-4	-0.34649	ENSG00000124731	ENSMUSG00000042265
9436	6	41293528	41320125	56	10	683007	1.4263	-1.5829e-4	1.4264	ENSG00000096264	ENSMUSG00000043740
116113	6	41504164	41571622	40	7	671110	1.1579	-1.5829e-4	1.158	ENSG00000137166	ENSMUSG00000023991
4188	6	41596194	41623484	19	6	628946	-0.54077	-1.5829e-4	-0.54061	ENSG00000112559	ENSMUSG00000032717
7942	6	41650216	41713997	48	12	684576	-0.33545	-1.5829e-4	-0.33529	ENSG00000112561	ENSMUSG00000023990
5225	6	41702949	41725139	13	5	676106	1.46	-1.5829e-4	1.4602	ENSG00000096088	ENSMUSG00000023987
10817	6	41736414	41757643	10	4	687662	3.244	-1.5829e-4	3.2441	ENSG00000137218	ENSMUSG00000023266
29964	6	41738500	41756610	8	4	689218	2.784	-1.5829e-4	2.7842	ENSG00000278224	NA
100188893	6	41745181	41759134	8	4	701856	2.6825	-1.5829e-4	2.6826	ENSG00000214736	ENSMUSG00000033475
25862	6	41756134	41873099	46	6	694954	2.8129	-1.5829e-4	2.8131	ENSG00000164663	ENSMUSG00000090115
9477	6	41871592	41898877	14	4	683604	3.588	-1.5829e-4	3.5882	ENSG00000124641	NA
705	6	41878965	41902284	12	3	682964	3.3569	-1.5829e-4	3.357	ENSG00000112578	ENSMUSG00000023988
896	6	41901171	42026610	80	19	686459	3.7762	-1.5829e-4	3.7764	ENSG00000112576	ENSMUSG00000034165
129685	6	42008251	42056593	44	12	671170	-0.25076	-1.5829e-4	-0.2506	ENSG00000137413	ENSMUSG00000023980
647024	6	42067357	42120715	30	9	666155	-1.7941	-1.5829e-4	-1.7939	ENSG00000188112	ENSMUSG00000034382
2978	6	42113144	42149294	41	9	686793	-3.0638	-1.5829e-4	-3.0636	ENSG00000048545	ENSMUSG00000023982
2979	6	42149522	42172694	35	3	692993	-2.0973	-1.5829e-4	-2.0972	ENSG00000112599	ENSMUSG00000023979
55173	6	42173039	42195633	17	3	685442	-1.5417	-1.5829e-4	-1.5415	ENSG00000048544	ENSMUSG00000034729
55809	6	42191169	42429943	152	25	677593	-0.37695	-1.5829e-4	-0.37679	ENSG00000124496	ENSMUSG00000064043
23304	6	42521748	42662743	82	10	691909	4.4442	-1.5829e-4	4.4443	ENSG00000024048	ENSMUSG00000023977
5961	6	42662833	42700692	33	5	681694	3.9265	-1.5829e-4	3.9266	ENSG00000112619	ENSMUSG00000023978
6903	6	42710734	42723884	4	2	690843	1.1155	-1.5829e-4	1.1157	ENSG00000124659	ENSMUSG00000036430
23506	6	42739790	42837796	34	5	686452	-1.3247	-1.5829e-4	-1.3246	ENSG00000112624	ENSMUSG00000036568
285855	6	42837354	42859127	11	4	685077	0.62321	-1.5829e-4	0.62337	ENSG00000146223	NA
441150	6	42856503	42868554	7	2	687703	0.034796	-1.5829e-4	0.034954	ENSG00000221821	ENSMUSG00000062619
171558	6	42873545	42895083	17	2	688778	0.58848	-1.5829e-4	0.58864	ENSG00000171611	ENSMUSG00000036858
10695	6	42886860	42913166	19	5	687456	1.4476	-1.5829e-4	1.4478	ENSG00000137161	ENSMUSG00000023973
27232	6	42918500	42933118	8	2	700568	-0.36179	-1.5829e-4	-0.36164	ENSG00000124713	ENSMUSG00000002769
5190	6	42930111	42956981	24	5	688931	0.63427	-1.5829e-4	0.63443	ENSG00000124587	ENSMUSG00000002763
5528	6	42942218	42981583	20	5	685310	0.31619	-1.5829e-4	0.31635	ENSG00000112640	ENSMUSG00000059409
4201	6	42946582	42991947	20	4	685296	0.05821	-1.5829e-4	0.058368	ENSG00000124733	ENSMUSG00000002768
116138	6	42971841	42990536	6	2	673950	-1.987	-1.5829e-4	-1.9869	ENSG00000124702	ENSMUSG00000063576
88745	6	42979385	42998837	6	1	692018	-1.8552	-1.5829e-4	-1.8551	ENSG00000124541	ENSMUSG00000023971
9820	6	43003855	43031683	12	3	675193	-1.2397	-1.5829e-4	-1.2395	ENSG00000044090	ENSMUSG00000038545
89953	6	43017372	43044333	10	3	678669	-0.8781	-1.5829e-4	-0.87794	ENSG00000137171	ENSMUSG00000003546
51069	6	43020267	43038259	9	3	677143	-0.90249	-1.5829e-4	-0.90233	ENSG00000112651	ENSMUSG00000002767
5754	6	43034006	43130958	46	9	690326	1.0573	-1.5829e-4	1.0574	ENSG00000112655	ENSMUSG00000023972
6722	6	43128920	43150744	12	2	698763	-1.6264	-1.5829e-4	-1.6262	ENSG00000112658	ENSMUSG00000015605
23113	6	43139913	43193825	28	6	700821	-0.61147	-1.5829e-4	-0.61131	ENSG00000112659	ENSMUSG00000040327
10591	6	43191867	43207211	6	2	683000	-0.5507	-1.5829e-4	-0.55055	ENSG00000112667	ENSMUSG00000040658
84630	6	43201222	43257497	30	6	687692	1.6457	-1.5829e-4	1.6459	ENSG00000146216	ENSMUSG00000015599
10864	6	43255737	43274776	11	3	688639	2.2491	-1.5829e-4	2.2493	ENSG00000137204	ENSMUSG00000067144
401262	6	43271711	43287005	6	2	700852	2.6118	-1.5829e-4	2.612	ENSG00000146215	ENSMUSG00000023968
24149	6	43302308	43347181	12	3	688804	2.1782	-1.5829e-4	2.1784	ENSG00000171467	ENSMUSG00000015597
89845	6	43385282	43419663	22	4	701103	2.3641	-1.5829e-4	2.3643	ENSG00000124574	ENSMUSG00000032842
65989	6	43416590	43433786	4	1	624779	1.9106	-1.5829e-4	1.9108	ENSG00000171462	ENSMUSG00000047428
93643	6	43435261	43475794	8	3	682093	-0.080954	-1.5829e-4	-0.080796	ENSG00000137221	ENSMUSG00000012296
221424	6	43473203	43488081	5	2	651148	-0.69331	-1.5829e-4	-0.69315	ENSG00000204052	ENSMUSG00000071073
9533	6	43474777	43498614	9	3	657640	-0.90066	-1.5829e-4	-0.9005	ENSG00000171453	ENSMUSG00000067148
25844	6	43478065	43494728	6	3	648148	-0.51044	-1.5829e-4	-0.51028	ENSG00000137207	ENSMUSG00000071074
57510	6	43488568	43553812	20	3	685338	-1.2385	-1.5829e-4	-1.2384	ENSG00000124571	ENSMUSG00000067150
5429	6	43533878	43589760	10	2	698255	-0.34632	-1.5829e-4	-0.34616	ENSG00000170734	ENSMUSG00000023953
54676	6	43586718	43606977	3	1	665947	0.52236	-1.5829e-4	0.52252	ENSG00000172432	ENSMUSG00000023952
9587	6	43587279	43610189	4	2	672430	0.12432	-1.5829e-4	0.12448	ENSG00000124688	ENSMUSG00000034509
221421	6	43602767	43640435	13	4	683527	0.72629	-1.5829e-4	0.72645	ENSG00000172426	ENSMUSG00000023966
55168	6	43637434	43665549	19	4	693574	0.4886	-1.5829e-4	0.48875999999999997	ENSG00000096080	ENSMUSG00000023967
